searched_formula,selected,test_index,case_type,true_labels,predicted_binary_labels,source_file,source_row,global_index,formula,smiles
C15H21NO4,0,62071,mixed error,Alkane; Amine; Arene; Ester; Ether; Ketone,Alkane; Arene; Ester; Ether; Haloalkane; Ketone,aligned_chunk_154.parquet,1487,202628,C15H21NO4,COc1ccc(CN(C)CCOC(=O)CC(C)=O)cc1
C15H21NO4,0,63918,mixed error,Alcohol; Alkane; Amine; Arene; Ester; Ether,Alcohol; Alkane; Amine; Arene; Ether; Haloalkane; Phenol,aligned_chunk_222.parquet,1539,449336,C15H21NO4,CCOC(=O)c1ccc(OCC2(O)CCNCC2)cc1
C10H16O4,0,7707,correct,Alcohol; Alkane; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Carboxylic acid; Ester; Ether,aligned_chunk_144.parquet,2669,168076,C10H16O4,COC(=O)C(C(=O)O)C1CCCCC1
C10H16O4,0,14459,correct,Alkane; Ester; Ether; Ketone,Alkane; Ester; Ether; Ketone,aligned_chunk_119.parquet,2440,77064,C10H16O4,CCOC(=O)C(CC(C)=O)C(=O)CC
C10H16O4,1,15281,mixed error,Alcohol; Alkane; Ester; Ether; Ketone,Alcohol; Alkane; Alkene; Enol; Ester; Ether,aligned_chunk_217.parquet,1078,429475,C10H16O4,CCOC(=O)C(=O)C(O)C1CCCC1
C10H16O4,0,48388,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_158.parquet,2786,216913,C10H16O4,C=CC(C)(C)C(C(=O)OC)C(=O)OC
C10H16O4,0,50300,correct,Alkane; Ester; Ether,Alkane; Ester; Ether,aligned_chunk_218.parquet,1299,432917,C10H16O4,O=C1CC[C@@H](COC2CCCCO2)O1
C10H16O4,0,54601,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_63.parquet,356,665262,C10H16O4,C=C(CC(=O)OC(C)(C)C)C(=O)OC
C10H16O4,0,60217,correct,Alkane; Alkene; Ester; Ether,Alkane; Alkene; Ester; Ether,aligned_chunk_21.parquet,2055,404419,C10H16O4,C=CC(=O)OCCCCOCC1CO1
C10H16O4,0,72350,correct,Alkane; Ether; Ketone,Alkane; Ether; Ketone,aligned_chunk_143.parquet,1361,163494,C10H16O4,CC1(C)COC2(CCC(=O)CC2)OO1
C7H8N2O,0,9831,false positive,Alkane; Amine; Ketone,Alkane; Amine; Ketone; Sulfide,aligned_chunk_58.parquet,920,646372,C7H8N2O,CC(=O)c1cccnc1N
C7H8N2O,1,12897,mixed error,Aldehyde; Alkane,Haloalkane; Nitrile,aligned_chunk_141.parquet,2310,157961,C7H8N2O,O=CC1CC1c1c[nH]cn1
C7H8N2O,0,18162,false negative,Alkane; Ether,Alkane,aligned_chunk_99.parquet,2282,793419,C7H8N2O,CC1(c2ccncn2)CO1
C7H8N2O,0,37952,correct,Alkane,Alkane,aligned_chunk_212.parquet,260,412401,C7H8N2O,CC(=NO)c1ccncc1
C7H8N2O,0,45057,correct,Amine; Arene,Amine; Arene,aligned_chunk_177.parquet,385,283111,C7H8N2O,N=C(NO)c1ccccc1
C7H8N2O,0,52916,correct,Alkane; Amine; Ether,Alkane; Amine; Ether,aligned_chunk_61.parquet,1492,659928,C7H8N2O,Nc1ccc2c(n1)CCO2
C7H8N2O,0,58712,mixed error,Alkane; Ketone,Alkane; Ester; Ether; Haloalkane,aligned_chunk_77.parquet,1435,714640,C7H8N2O,CC(=O)c1nccnc1C
C7H8N2O,0,58992,correct,Aldehyde; Alkane; Amine,Aldehyde; Alkane; Amine,aligned_chunk_156.parquet,1860,209422,C7H8N2O,CNc1ccc(C=O)cn1
C22H26O2S,1,42104,false negative,Aldehyde; Alkane; Arene; Ketone; Sulfide,Alkane; Arene; Ketone,aligned_chunk_34.parquet,1235,562655,C22H26O2S,CCCCC(C=O)(CC)CSc1ccccc1C(=O)c1ccccc1
C18H18N4O3,1,11465,mixed error,Alkane; Amide; Ketone,Alkane; Amide; Arene,aligned_chunk_157.parquet,2546,213341,C18H18N4O3,Cc1cc(C(=O)c2ccncn2)c(=O)n2c1C(=O)NC21CCCCC1
C18H18N4O3,0,47527,false positive,Alkane; Arene; Ether,Alkane; Arene; Ether; Haloalkane,aligned_chunk_91.parquet,2186,767328,C18H18N4O3,COc1ccc(C2CNC(=O)N2c2ccc3[nH]cnc3c2)cc1OC
C18H18N4O3,0,59959,correct,Alkane; Amine; Arene; Ketone,Alkane; Amine; Arene; Ketone,aligned_chunk_204.parquet,3025,386003,C18H18N4O3,CCn1nc(-c2ccccc2)c(C(C)=O)c(Nc2cc(C)no2)c1=O
C18H18N4O3,0,61681,false negative,Alkane; Amide; Arene; Hydrazine,Alkane; Amide; Arene,aligned_chunk_7.parquet,1120,688565,C18H18N4O3,CC(=O)NNC(=O)c1ccc2c(C(C)C)nc3cc[nH]c(=O)c3c2c1
C18H18N4O3,0,70960,false negative,Alkane; Amide; Amine; Arene; Ether,Alkane; Amide; Amine; Arene,aligned_chunk_162.parquet,354,230835,C18H18N4O3,O=C(NO)c1ccc2c(c1)OCCN(Cc1nc3ccccc3[nH]1)C2
C13H17NO4S,0,34610,mixed error,Alcohol; Alkane; Amide; Arene; Sulfonamide,Alcohol; Alkane; Amide; Amine; Arene,aligned_chunk_112.parquet,1596,53545,C13H17NO4S,CC[C@@H]1C(=O)N(S(=O)(=O)c2ccccc2C)[C@@H]1CO
C13H17NO4S,1,35684,mixed error,Alcohol; Alkane; Amide; Arene; Sulfonamide,Alcohol; Alkane; Arene; Sulfone,aligned_chunk_230.parquet,146,477161,C13H17NO4S,CCc1ccc2c(c1)C(=O)N(CCCCO)S2(=O)=O
C13H17NO4S,0,41358,false negative,Alkane; Alkene; Amine; Arene; Ether; Sulfone,Alkane; Amine; Arene; Sulfone,aligned_chunk_57.parquet,1906,644155,C13H17NO4S,C=CCNCC1OCc2ccc(S(C)(=O)=O)cc2O1
C13H17NO4S,0,43408,false positive,Alcohol; Alkane; Amine; Arene; Carboxylic acid; Sulfonamide,Alcohol; Alkane; Amine; Arene; Carboxylic acid; Haloalkane; Sulfonamide,aligned_chunk_187.parquet,353,318700,C13H17NO4S,O=C(O)Cc1ccc(S(=O)(=O)N2CCCCC2)cc1
C13H17NO4S,0,57702,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether; Sulfide,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether; Sulfide,aligned_chunk_129.parquet,2512,112981,C13H17NO4S,CSCCC(NC(=O)OCc1ccccc1)C(=O)O
C13H17NO4S,0,58947,correct,Alcohol; Alkane; Carbamate; Carboxylic acid; Ether; Sulfide,Alcohol; Alkane; Carbamate; Carboxylic acid; Ether; Sulfide,aligned_chunk_101.parquet,1415,14383,C13H17NO4S,CC(C)(C)OC(=O)N[C@@H]1C[C@H]1c1cc(C(=O)O)cs1
C27H38N2O3,0,15603,false negative,Alkane; Alkene; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_75.parquet,2690,709485,C27H38N2O3,CCOC(=O)[C@@H](OC(C)(C)C)c1c(C)cc2nc(CN(C)C)ccc2c1C1=CCCCC1
C27H38N2O3,0,17093,correct,Alkane; Amide; Amine; Ether,Alkane; Amide; Amine; Ether,aligned_chunk_0.parquet,2636,2636,C27H38N2O3,O=C(N[C@@H]1CC[C@@H](CCN2CCCCC2c2coc3cccc-3c2)CC1)C1CCOCC1
C27H38N2O3,1,49584,false positive,Alkane; Amide; Amine; Arene; Ether,Alkane; Alkene; Amide; Amine; Arene; Ether; Haloalkane,aligned_chunk_142.parquet,395,159264,C27H38N2O3,COc1ccc(COc2ccc(C(=O)N3CCN(CC(C)C)CC3)cc2CC(C)C)cc1
C27H38N2O3,0,72588,false negative,Alkane; Amide; Amine; Ether,Alkane; Amide; Amine,aligned_chunk_164.parquet,2173,239159,C27H38N2O3,O=C(N[C@@H]1CC[C@@H](CCN2CCCCC2c2coc3cccc-3c2)CC1)C1CCCOC1
C26H29N3O,1,4329,mixed error,Alkane; Amide; Amine; Arene,Alkane; Amide; Arene; Haloalkane,aligned_chunk_128.parquet,3084,110302,C26H29N3O,CC(=O)N(c1ccccc1)C1(c2cccc(C)n2)CCN(Cc2ccccc2)CC1
C26H29N3O,0,25869,false negative,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene,aligned_chunk_141.parquet,52,155703,C26H29N3O,Cc1ccc2c(c1)nc(N)c1ncc(CCc3ccc(OCCC(C)C)cc3)cc12
C15H14N2,0,11026,correct,Alkane; Arene,Alkane; Arene,aligned_chunk_190.parquet,2145,333434,C15H14N2,c1ccc(CCn2ccc3ncccc32)cc1
C15H14N2,0,29685,false positive,Alkane; Arene,Alkane; Arene; Haloalkane,aligned_chunk_59.parquet,924,649576,C15H14N2,Cc1cc(C)c2ccc3c(C)ccnc3c2n1
C15H14N2,0,43143,false positive,Alkane; Amine; Arene,Alkane; Amine; Arene; Ether,aligned_chunk_94.parquet,2584,777501,C15H14N2,Cn1cc(-c2ccccc2)c2cc(N)ccc21
C15H14N2,0,54907,false positive,Alkane; Amine; Arene; Nitrile,Alkane; Amide; Amine; Arene; Nitrile,aligned_chunk_212.parquet,2896,415037,C15H14N2,N#Cc1ccc(N2CCCC2)c2ccccc12
C15H14N2,1,59628,mixed error,Alkane; Amine; Arene; Nitrile,Alkene; Amine; Arene; Imide; Nitrile,aligned_chunk_63.parquet,1750,666656,C15H14N2,N#CNCC(c1ccccc1)c1ccccc1
C15H14N2,0,73714,correct,Alkane; Amine; Arene; Nitrile,Alkane; Amine; Arene; Nitrile,aligned_chunk_151.parquet,2370,193773,C15H14N2,N#C[C@@H](N)Cc1ccc(-c2ccccc2)cc1
C12H10BrN3OS,1,3832,false negative,Alkane; Amine; Haloalkane; Sulfide,Haloalkane; Sulfide,aligned_chunk_225.parquet,2083,459612,C12H10BrN3OS,CN(C)c1nc(-c2ccco2)c2scc(Br)c2n1
C12H10BrN3OS,0,70665,false negative,Alkane; Arene; Ether; Haloalkane; Nitrile; Sulfide,Alkane; Arene; Ether; Nitrile,aligned_chunk_68.parquet,944,681982,C12H10BrN3OS,CC(C)Oc1ccc(-c2nnc(Br)s2)cc1C#N
C22H21N3O4,0,7800,false positive,Alkane; Amide; Amine; Arene; Ester; Ether,Alkane; Amide; Amine; Arene; Ester; Ether; Haloalkane,aligned_chunk_82.parquet,2344,735007,C22H21N3O4,COC(=O)c1cccc(CONC(=O)c2ccccc2NCc2ccncc2)c1
C22H21N3O4,1,15230,mixed error,Alkane; Amine; Arene; Ester; Ether,Alkane; Alkene; Amide; Amine; Arene,aligned_chunk_14.parquet,3090,152334,C22H21N3O4,CCOC(=O)c1ncc2[nH]c3cccc(Oc4ccc(N)cc4)c3c2c1COC
C22H21N3O4,0,46684,false negative,Alkane; Arene; Ester; Ether; Nitrile,Alkane; Arene; Ester; Ether,aligned_chunk_189.parquet,2010,326809,C22H21N3O4,COc1ccc2nc(-c3ccc(C#N)cc3)c(=O)n(CC(=O)OC(C)(C)C)c2c1
C22H21N3O4,0,53052,false positive,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_144.parquet,1565,166972,C22H21N3O4,CC(=O)OCc1nc2cc(-c3ccc4ocnc4c3)ccc2n1C1CCOCC1
C22H21N3O4,0,68338,correct,Alkane; Arene; Ether,Alkane; Arene; Ether,aligned_chunk_30.parquet,904,549241,C22H21N3O4,CCc1c(Oc2cc(C)cc(C)c2)n(Cc2nc3ccccc3o2)c(=O)[nH]c1=O
C21H30N2O5,1,23837,correct,Alkane; Amide; Arene; Carbamate; Ester; Ether,Alkane; Amide; Arene; Carbamate; Ester; Ether,aligned_chunk_202.parquet,2469,378973,C21H30N2O5,COC(=O)c1ccc([C@H](C)NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)cc1
C21H30N2O5,0,31753,correct,Alkane; Amide; Arene; Carbamate; Ester; Ether,Alkane; Amide; Arene; Carbamate; Ester; Ether,aligned_chunk_226.parquet,89,460900,C21H30N2O5,CC(C)(C)OC(=O)C1CCCN1C(=O)C(C)(C)NC(=O)OCc1ccccc1
C19H19NO4,0,9839,false negative,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Ether,aligned_chunk_180.parquet,2041,297662,C19H19NO4,O=C(Oc1cccc2c1Cc1ccccc1-2)N1CCOC(CO)C1
C19H19NO4,0,23196,false positive,Alkane; Amide; Arene; Carbamate; Ether; Imide,Alkane; Alkene; Amide; Arene; Carbamate; Ether; Imide,aligned_chunk_149.parquet,2062,183826,C19H19NO4,COc1ccccc1CC(=O)N1C(=O)O[C@@H](c2ccccc2)[C@@H]1C
C19H19NO4,0,25066,false positive,Alkane; Arene; Ester; Ether,Alkane; Arene; Carbamate; Ester; Ether,aligned_chunk_147.parquet,490,175742,C19H19NO4,COC(=O)[C@H]1N=C(c2ccccc2OCc2ccccc2)O[C@H]1C
C19H19NO4,0,28619,mixed error,Alkane; Amide; Arene; Ether; Imide,Alkane; Amide; Arene; Haloalkane; Imide,aligned_chunk_228.parquet,1416,468700,C19H19NO4,COc1ccc(CC(C)N2C(=O)c3ccccc3C2=O)cc1OC
C19H19NO4,0,41353,false negative,Aldehyde; Alkane; Amide; Arene; Ether,Aldehyde; Alkane; Amide; Arene,aligned_chunk_141.parquet,3081,158732,C19H19NO4,CN(C(=O)C(CCC=O)c1ccc2c(c1)OCO2)c1ccccc1
C19H19NO4,0,42650,correct,Alkane; Arene; Ether; Nitrile,Alkane; Arene; Ether; Nitrile,aligned_chunk_40.parquet,2049,586155,C19H19NO4,COc1ccc(C#N)cc1OC1COCC1OCc1ccccc1
C19H19NO4,0,44831,false negative,Alcohol; Alkane; Amide; Arene; Carboxylic acid; Ether,Alcohol; Alkane; Amide; Arene; Carboxylic acid,aligned_chunk_180.parquet,2229,297850,C19H19NO4,CC1(C)O[C@@H](C(=O)O)[C@H](c2ccccc2)N1C(=O)c1ccccc1
C19H19NO4,0,49799,correct,Alkane; Arene; Ester; Ether,Alkane; Arene; Ester; Ether,aligned_chunk_242.parquet,190,519237,C19H19NO4,CCOC(=O)c1cc(COC(C)c2ccc3ccccc3c2)on1
C19H19NO4,0,56593,false negative,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Ether,aligned_chunk_205.parquet,587,386808,C19H19NO4,O=C(Oc1cccc2c1Cc1ccccc1-2)N1CCOC(CO)C1
C19H19NO4,0,64377,false negative,Alcohol; Alkane; Alkene; Arene; Ester; Ether; Phenol,Alcohol; Alkane; Arene; Phenol,aligned_chunk_174.parquet,14,272972,C19H19NO4,COC(=O)c1cn(-c2ccc(O)cc2)c(C2CC=CCC2)cc1=O
C19H19NO4,0,71579,correct,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_181.parquet,872,299759,C19H19NO4,O=C1O[C@@H](CO)[C@H]2CCc3cc(OCc4ccccc4)ccc3N12
C19H19NO4,0,72225,false positive,Alkane; Amine; Arene; Ester; Ether,Alkane; Amide; Amine; Arene; Ester; Ether,aligned_chunk_128.parquet,2690,109908,C19H19NO4,COC(=O)c1cccc(Nc2ccc3c(c2)CCC3)c1C(=O)OC
C19H19NO4,0,77844,false negative,Alcohol; Alkane; Amide; Arene; Carboxylic acid,Alcohol; Alkane; Arene; Carboxylic acid,aligned_chunk_133.parquet,2081,128651,C19H19NO4,Cc1ccc(-c2cc(C(=O)O)cc(C(=O)N3CC[C@@H](O)C3)c2)cc1
C19H19NO4,1,78517,mixed error,Alkane; Amine; Arene; Ester; Ether; Ketone,Alkane; Amine; Arene; Haloalkane; Ketone,aligned_chunk_99.parquet,268,791405,C19H19NO4,CN(C)CCOC(=O)c1ccc2c(c1)C(=O)c1ccccc1OC2
C25H34O4,1,18802,false positive,Alkane; Arene; Ester; Ether,Aldehyde; Alkane; Arene; Ester; Ether; Haloalkane,aligned_chunk_56.parquet,2662,641706,C25H34O4,CCCCCCCCCCOc1ccc(OCc2ccccc2)c(C(=O)OC)c1
C25H34O4,0,24514,correct,Alkane; Alkene; Ester; Ether; Ketone,Alkane; Alkene; Ester; Ether; Ketone,aligned_chunk_184.parquet,2678,311230,C25H34O4,CC(=O)OCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)CC[C@]4(C)C3=CC[C@@]21C
C25H34O4,0,41470,correct,Alcohol; Alkane; Arene; Ester; Ether,Alcohol; Alkane; Arene; Ester; Ether,aligned_chunk_105.parquet,1005,26960,C25H34O4,CC(C)C(O)(CCc1ccc(OCc2ccccc2)cc1)CC(=O)OC(C)(C)C
C24H28N4O2,0,25826,mixed error,Alkane; Amine; Arene; Ether; Nitrile,Alkane; Amine; Arene; Haloalkane; Nitrile,aligned_chunk_34.parquet,863,562283,C24H28N4O2,CN(C)Cc1c(Oc2ccc(C#N)cc2)ccc2c(CCC3CCNCC3)noc12
C24H28N4O2,0,27062,false positive,Alkane; Arene,Alkane; Arene; Ether; Haloalkane,aligned_chunk_208.parquet,395,396269,C24H28N4O2,Cc1ccc(-c2cc(C3CCN(C(=O)N(C)O)CC3)nn2-c2ccc(C)cc2)cc1
C24H28N4O2,0,56387,mixed error,Alkane; Amide; Amine; Arene,Alkane; Amine; Sulfide,aligned_chunk_181.parquet,1022,299909,C24H28N4O2,O=C(c1cc2cccc(N3CCN(CCc4ccccn4)CC3)c2o1)N1CCCC1
C24H28N4O2,1,60744,mixed error,Alkane; Amide; Amine; Arene,Alkane; Amide; Arene; Ether; Ketone; Sulfide,aligned_chunk_40.parquet,3154,587260,C24H28N4O2,O=C(N[C@H]1CCN(Cc2ccccc2)C1)[C@@H]1CCCCN1c1nc2ccccc2o1
C24H28N4O2,0,60843,correct,Alcohol; Alkane; Amine; Arene; Ether,Alcohol; Alkane; Amine; Arene; Ether,aligned_chunk_152.parquet,1305,195992,C24H28N4O2,OC1CCN(Cc2ccc(CCc3ccc(OCc4ccccc4)nn3)nc2)CC1
C24H28N4O2,0,62832,mixed error,Alkane; Amide; Amine; Arene; Ether,Alkane; Amine; Arene; Haloalkane,aligned_chunk_46.parquet,3191,606579,C24H28N4O2,COc1ccccc1CNc1ccc2cc(NC(=O)C3CCN(C)CC3)ccc2n1
C24H28N4O2,0,73218,false negative,Alkane; Amide; Amine; Arene; Hydrazine; Nitrile,Alkane; Amide; Amine; Arene; Hydrazine,aligned_chunk_143.parquet,1897,164030,C24H28N4O2,CCc1cc(CC)c(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1C(=O)NN
C6H6BrNOS,1,40074,mixed error,Alkane; Haloalkane; Sulfoxide,Alkane; Haloalkane; Sulfide,aligned_chunk_98.parquet,403,788285,C6H6BrNOS,CS(=O)c1ccc(Br)cn1
C20H21FN2O3,1,67887,false negative,Alcohol; Alkane; Amide; Arene; Carboxylic acid; Haloalkane,Alcohol; Alkane; Amide; Arene; Carboxylic acid,aligned_chunk_198.parquet,834,358008,C20H21FN2O3,C[C@]1(C(=O)O)CCC[C@@H](NC(=O)c2ccc(-c3cccc(F)c3)nc2)C1
C16H23NO4,0,333,correct,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_16.parquet,2572,223220,C16H23NO4,CC(O)CC1(C)CN(C(=O)OCc2ccccc2)CCO1
C16H23NO4,1,3913,false positive,Alcohol; Alkane; Amine; Arene; Carboxylic acid; Ester; Ether,Alcohol; Alkane; Amine; Arene; Carbamate; Carboxylic acid; Ester; Ether,aligned_chunk_175.parquet,2278,278501,C16H23NO4,CCC(C(=O)O)c1ccccc1NCC(=O)OC(C)(C)C
C16H23NO4,0,10251,false negative,Alkane; Arene; Carbamate; Ester; Ether,Alkane; Arene; Carbamate; Ether,aligned_chunk_115.parquet,1750,63472,C16H23NO4,COC(=O)Cc1ccc(CCNC(=O)OC(C)(C)C)cc1
C16H23NO4,0,20487,false negative,Alkane; Arene; Carbamate; Ester; Ether,Alkane; Arene; Carbamate; Ether,aligned_chunk_0.parquet,279,279,C16H23NO4,COC(=O)c1ccccc1CCCNC(=O)OC(C)(C)C
C16H23NO4,0,23749,false positive,Alkane; Arene; Ether; Imine,Alkane; Arene; Ether; Haloalkane; Imine,aligned_chunk_22.parquet,96,438202,C16H23NO4,COCCCOc1cc2c(cc1OC)C=NC(COC)C2
C16H23NO4,0,26448,correct,Alkane; Alkene; Ester; Ether; Nitrile,Alkane; Alkene; Ester; Ether; Nitrile,aligned_chunk_227.parquet,2414,466488,C16H23NO4,CCOC(=O)C(C#N)=C1CCC2(CC1)OCC(C)(C)CO2
C16H23NO4,0,29646,correct,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,Alcohol; Alkane; Arene; Carbamate; Carboxylic acid; Ether,aligned_chunk_216.parquet,3243,428394,C16H23NO4,CCN(C(=O)OC(C)(C)C)[C@@H](Cc1ccccc1)C(=O)O
C16H23NO4,0,35842,correct,Alkane; Alkene; Arene; Carbamate; Ether,Alkane; Alkene; Arene; Carbamate; Ether,aligned_chunk_25.parquet,2634,531380,C16H23NO4,CCOC(=O)NCCOc1ccc(OCC=C(C)C)cc1
C16H23NO4,0,49284,correct,Alcohol; Alkane; Arene; Carbamate; Ether,Alcohol; Alkane; Arene; Carbamate; Ether,aligned_chunk_20.parquet,2361,369168,C16H23NO4,CC(C)(C)OC(=O)N1C[C@@H](Oc2ccccc2)C[C@H]1CO
C16H23NO4,0,49479,correct,Alkane; Arene; Carbamate; Ether,Alkane; Arene; Carbamate; Ether,aligned_chunk_116.parquet,455,65417,C16H23NO4,CCOC(=O)Nc1ccc(CCCC2(C)OCCO2)cc1
C16H23NO4,0,62004,false positive,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether; Ketone,aligned_chunk_220.parquet,2982,444328,C16H23NO4,CCOC(=O)CCCNc1ccc(CC(=O)OCC)cc1
C16H23NO4,0,62267,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_143.parquet,392,162525,C16H23NO4,CCOC(=O)Cc1cccc(OCCN2CCOCC2)c1
C16H23NO4,0,67540,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_209.parquet,152,399313,C16H23NO4,COc1ccc(CCOC(=O)[C@@H]2CCCCN2)cc1OC
C22H24N4O4S2,1,31019,mixed error,Alkane; Amine; Arene; Sulfone,Alkane; Amine; Arene; Haloalkane; Sulfonamide,aligned_chunk_230.parquet,2678,479693,C22H24N4O4S2,O=S1(=O)CCN(S(=O)(=O)Nc2ccc3nc(N[C@@H]4CCc5ccccc54)ccc3c2)CC1
C16H14N2O2S,0,2763,false positive,Alkane; Arene; Ester; Ether; Sulfide,Alkane; Amide; Arene; Ester; Ether; Sulfide,aligned_chunk_147.parquet,1837,177089,C16H14N2O2S,COC(=O)c1ccccc1CSc1nc2ccccc2[nH]1
C16H14N2O2S,1,9942,false negative,Alcohol; Alkane; Alkene; Amine; Arene; Phenol; Sulfide,Amine; Sulfide,aligned_chunk_141.parquet,3038,158689,C16H14N2O2S,O=c1[nH]c2ccc(O)c(C3=CCNCC3)c2c2ccsc12
C16H14N2O2S,0,22235,false negative,Alcohol; Alkane; Arene; Ether; Sulfide,Alcohol; Alkane; Arene; Ether,aligned_chunk_178.parquet,2741,288698,C16H14N2O2S,OCc1nc(-c2ccc(OCc3ccccc3)cc2)ns1
C16H14N2O2S,0,31146,false positive,Alkane; Arene; Sulfide,Alkane; Amide; Arene; Sulfide,aligned_chunk_38.parquet,2182,576556,C16H14N2O2S,Cc1ccccc1CNC(=O)n1sc2ccccc2c1=O
C16H14N2O2S,0,34679,false positive,Alkane; Amine; Arene; Sulfonamide,Alkane; Amine; Arene; Ether; Haloalkane; Sulfonamide,aligned_chunk_83.parquet,479,736313,C16H14N2O2S,Cc1cccc(NS(=O)(=O)c2ccc3ccccc3c2)n1
C16H14N2O2S,0,56388,false negative,Alcohol; Alkane; Amine; Arene; Ketone; Sulfide,Alcohol; Alkane; Arene; Ketone,aligned_chunk_2.parquet,1443,365121,C16H14N2O2S,O=C(c1ccccc1)c1ccc2sc(NCCO)nc2c1
C16H14N2O2S,0,76472,correct,Alcohol; Alkane; Arene; Ether; Sulfide,Alcohol; Alkane; Arene; Ether; Sulfide,aligned_chunk_104.parquet,307,23018,C16H14N2O2S,OCc1ccc(OCc2csc(-c3ccccc3)n2)nc1
C13H17NO2,0,796,false positive,Alcohol; Alkane; Amine; Arene; Carboxylic acid,Alcohol; Alkane; Amide; Amine; Arene; Carboxylic acid; Ether,aligned_chunk_70.parquet,1175,691831,C13H17NO2,CC(C(=O)O)c1ccc(N2CCCC2)cc1
C13H17NO2,0,1892,correct,Alcohol; Alkane; Amide; Arene,Alcohol; Alkane; Amide; Arene,aligned_chunk_21.parquet,583,402947,C13H17NO2,Cc1ccc2c(c1)C(O)N(CC(C)C)C2=O
C13H17NO2,0,3823,false positive,Alkane; Amide; Arene; Ether,Alkane; Amide; Arene; Ether; Haloalkane,aligned_chunk_125.parquet,1756,99153,C13H17NO2,CCN1C(=O)CCCc2ccc(OC)cc21
C13H17NO2,0,5012,correct,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Ether,aligned_chunk_117.parquet,2501,70665,C13H17NO2,c1ccc(CN2C3COCC2COC3)cc1
C13H17NO2,0,5493,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_97.parquet,1885,786522,C13H17NO2,COC(=O)C1CCN(c2ccccc2)CC1
C13H17NO2,0,5726,correct,Alkane; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_127.parquet,1865,105810,C13H17NO2,CCc1cccc(C)c1NC1CCOC1=O
C13H17NO2,0,6763,mixed error,Alcohol; Alkane; Alkene; Amide; Arene,Alcohol; Alkane; Amide; Arene; Ether,aligned_chunk_63.parquet,1704,666610,C13H17NO2,C=CCCC(=O)N[C@H](CO)c1ccccc1
C13H17NO2,0,9224,false negative,Alkane; Alkene; Amine; Arene; Ester; Ether,Alkane; Amine; Arene; Ester; Ether,aligned_chunk_165.parquet,720,240984,C13H17NO2,CCOC(=O)C(=Cc1cccc(N)c1)CC
C13H17NO2,0,12269,false positive,Alkane; Alkene; Amide; Arene,Alkane; Alkene; Amide; Arene; Ester; Ether; Hydrazone,aligned_chunk_130.parquet,197,117123,C13H17NO2,O=C(C=CCCCCc1ccccc1)NO
C13H17NO2,0,14250,mixed error,Alkane; Amine; Arene; Ether,Alkane; Amine; Arene; Sulfide,aligned_chunk_87.parquet,2595,751471,C13H17NO2,COc1cccc2c1OC[C@H]1NCCC[C@H]21
C13H17NO2,0,16970,correct,Alkane; Ester; Ether,Alkane; Ester; Ether,aligned_chunk_88.parquet,3015,755150,C13H17NO2,CCOC(=O)c1cc2c(nc1C)CCCC2
C13H17NO2,1,25363,mixed error,Alkane; Alkene; Amine; Arene; Ether,Alkane; Alkene; Amine; Arene; Haloalkane; Sulfide,aligned_chunk_14.parquet,1468,150712,C13H17NO2,C=CCOC1Cc2ccc(OC)cc2C1N
C13H17NO2,0,25779,false positive,Alcohol; Alkane; Amide; Arene,Alcohol; Alkane; Amide; Arene; Haloalkane,aligned_chunk_183.parquet,61,305393,C13H17NO2,C[C@@H](c1ccccc1)N1CC(CO)CC1=O
C13H17NO2,0,26707,false positive,Alkane; Amine; Arene; Ether,Alkane; Alkene; Amine; Arene; Ether; Haloalkane,aligned_chunk_8.parquet,1237,724172,C13H17NO2,c1ccc(COC2CC3COCC2N3)cc1
